jacobnorth@jln-tp01-x230-ubuntu:~$ apt list --installed
libpaper-utils/disco,now 1.1.26 amd64 [installed,automatic]
libpaper1/disco,now 1.1.26 amd64 [installed,automatic]
libparse-debianchangelog-perl/disco,disco,now 1.2.0-13 all [installed,automatic]
libparted-fs-resize0/disco,now 3.2-25 amd64 [installed,automatic]
libparted2/disco,now 3.2-25 amd64 [installed,automatic]
libpath-tiny-perl/disco,disco,now 0.108-1 all [installed,automatic]
libpathplan4/disco,now 2.40.1-6 amd64 [installed,automatic]
libpcap0.8/disco,now 1.8.1-6ubuntu1 amd64 [installed,automatic]
libpcaudio0/disco,now 1.1-3 amd64 [installed,automatic]
libpci3/disco,now 1:3.5.2-1ubuntu2 amd64 [installed,automatic]
libpciaccess0/disco,now 0.14-1 amd64 [installed,automatic]
libpcre16-3/disco,now 2:8.39-12 amd64 [installed,automatic]
libpcre2-16-0/disco,now 10.32-5 amd64 [installed,automatic]
libpcre2-8-0/disco,now 10.32-5 amd64 [installed,automatic]
libpcre3-dev/disco,now 2:8.39-12 amd64 [installed,automatic]
libpcre32-3/disco,now 2:8.39-12 amd64 [installed,automatic]
libpcre3/disco,now 2:8.39-12 amd64 [installed,automatic]
libpcrecpp0v5/disco,now 2:8.39-12 amd64 [installed,automatic]
libpcsclite1/disco,now 1.8.24-1 amd64 [installed,automatic]
libpeas-1.0-0/disco,now 1.22.0-4 amd64 [installed,automatic]
libpeas-common/disco,disco,now 1.22.0-4 all [installed,automatic]
libperl5.28/disco,now 5.28.1-6 amd64 [installed,automatic]
libperlio-gzip-perl/disco,now 0.19-1build4 amd64 [installed,automatic]
libpgm-5.2-0/disco,now 5.2.122~dfsg-3 amd64 [installed,automatic]
libphonenumber7/disco,now 7.1.0-5ubuntu8 amd64 [installed,automatic]
libpipeline1/disco,now 1.5.1-2 amd64 [installed,automatic]
libpixman-1-0/disco,now 0.36.0-1 amd64 [installed,automatic]
libpixman-1-dev/disco,now 0.36.0-1 amd64 [installed,automatic]
libpkcs11-helper1/disco,now 1.25.1-1 amd64 [installed,automatic]
libplist3/disco,now 2.0.1~git20190104.3f96731-1 amd64 [installed,automatic]
libplymouth4/disco,now 0.9.4-1ubuntu1 amd64 [installed,automatic]
libpng-dev/disco,now 1.6.36-6 amd64 [installed]
libpng-tools/disco,now 1.6.36-6 amd64 [installed,automatic]
libpng16-16/disco,now 1.6.36-6 amd64 [installed,automatic]
libpodofo0.9.6/disco,now 0.9.6+dfsg-4 amd64 [installed,automatic]
libpolkit-agent-1-0/disco,now 0.105-25 amd64 [installed,automatic]
libpolkit-backend-1-0/disco,now 0.105-25 amd64 [installed,automatic]
libpolkit-gobject-1-0/disco,now 0.105-25 amd64 [installed,automatic]
libpolkit-qt5-1-1/disco,now 0.112.0-6 amd64 [installed,automatic]
libpoppler-glib8/disco-updates,disco-security,now 0.74.0-0ubuntu1.2 amd64 [installed,automatic]
libpoppler85/disco-updates,disco-security,now 0.74.0-0ubuntu1.2 amd64 [installed,automatic]
libpopt0/disco,now 1.16-12 amd64 [installed,automatic]
libportaudio2/disco,now 19.6.0-1 amd64 [installed,automatic]
libportmidi0/disco,now 1:217-6 amd64 [installed,automatic]
libportsmf0v5/disco,now 0.1~svn20101010-5ubuntu1 amd64 [installed,automatic]
libpostproc55/disco-updates,disco-security,now 7:4.1.3-0ubuntu1 amd64 [installed,automatic]
libpq5/disco-updates,disco-security,now 11.4-0ubuntu0.19.04.1 amd64 [installed,automatic]
libprocps7/disco,now 2:3.3.15-2ubuntu2 amd64 [installed,automatic]
libproj13/disco,now 5.2.0-1 amd64 [installed,automatic]
libprotobuf-lite17/disco,now 3.6.1.3-1 amd64 [installed,automatic]
libprotobuf17/disco,now 3.6.1.3-1 amd64 [installed,automatic]
libproxy1-plugin-gsettings/disco,now 0.4.15-5 amd64 [installed,automatic]
libproxy1-plugin-networkmanager/disco,now 0.4.15-5 amd64 [installed,automatic]
libproxy1v5/disco,now 0.4.15-5 amd64 [installed,automatic]
libpsl5/disco,now 0.20.2-2 amd64 [installed,automatic]
libpst4/disco,now 0.6.71-0.1 amd64 [installed,automatic]
libpthread-stubs0-dev/disco,now 0.4-1 amd64 [installed,automatic]
libpulse-mainloop-glib0/disco,now 1:12.2-2ubuntu3 amd64 [installed,automatic]
libpulse0/disco,now 1:12.2-2ubuntu3 amd64 [installed,automatic]
libpulsedsp/disco,now 1:12.2-2ubuntu3 amd64 [installed,automatic]
libpwquality-common/disco,disco,now 1.4.0-3 all [installed,automatic]
libpwquality1/disco,now 1.4.0-3 amd64 [installed,automatic]
libpyside1.2/disco,now 1.2.2+source1-3build2 amd64 [installed,automatic]
libpython-all-dev/disco,now 2.7.16-1 amd64 [installed,automatic]
libpython-dev/disco,now 2.7.16-1 amd64 [installed,automatic]
libpython-stdlib/disco,now 2.7.16-1 amd64 [installed,automatic]
libpython2-dev/disco,now 2.7.16-1 amd64 [installed,automatic]
libpython2-stdlib/disco,now 2.7.16-1 amd64 [installed,automatic]
libpython2.7-dev/disco,now 2.7.16-2 amd64 [installed,automatic]
libpython2.7-minimal/disco,now 2.7.16-2 amd64 [installed,automatic]
libpython2.7-stdlib/disco,now 2.7.16-2 amd64 [installed,automatic]
libpython2.7/disco,now 2.7.16-2 amd64 [installed,automatic]
libpython3-dev/disco,now 3.7.3-1 amd64 [installed,automatic]
libpython3-stdlib/disco,now 3.7.3-1 amd64 [installed,automatic]
libpython3.7-dev/disco,now 3.7.3-2 amd64 [installed,automatic]
libpython3.7-minimal/disco,now 3.7.3-2 amd64 [installed,automatic]
libpython3.7-stdlib/disco,now 3.7.3-2 amd64 [installed,automatic]
libpython3.7/disco,now 3.7.3-2 amd64 [installed,automatic]
libqhull7/disco,now 2015.2-4 amd64 [installed,automatic]
libqpdf21/disco,now 8.4.0-2 amd64 [installed,automatic]
libqt4-dbus/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-declarative/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-designer/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-help/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-network/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-opengl/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-script/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-scripttools/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-sql-mysql/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-sql/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-svg/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-test/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-xml/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt4-xmlpatterns/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqt5concurrent5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5core5a/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5dbus5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5designer5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5gui5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5help5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5multimedia5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5multimediawidgets5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5network5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5opengl5-dev/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5opengl5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5positioning5/disco,now 5.12.2+dfsg-1 amd64 [installed,automatic]
libqt5printsupport5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5qml5/disco,now 5.12.2-2 amd64 [installed,automatic]
libqt5quick5/disco,now 5.12.2-2 amd64 [installed,automatic]
libqt5quickparticles5/disco,now 5.12.2-2 amd64 [installed,automatic]
libqt5quicktest5/disco,now 5.12.2-2 amd64 [installed,automatic]
libqt5quickwidgets5/disco,now 5.12.2-2 amd64 [installed,automatic]
libqt5script5/disco,now 5.12.2+dfsg-1 amd64 [installed,automatic]
libqt5scripttools5/disco,now 5.12.2+dfsg-1 amd64 [installed,automatic]
libqt5sensors5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5sql5-sqlite/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5sql5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5svg5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5test5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5texttospeech5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5waylandclient5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5waylandcompositor5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5webchannel5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5webkit5-dev/disco,now 5.212.0~alpha2-22 amd64 [installed]
libqt5webkit5/disco,now 5.212.0~alpha2-22 amd64 [installed,automatic]
libqt5widgets5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqt5x11extras5/disco,now 5.12.2-1 amd64 [installed,automatic]
libqt5xml5/disco,now 5.12.2+dfsg-4ubuntu1 amd64 [installed,automatic]
libqtassistantclient4/disco,now 4.6.3-7build1 amd64 [installed,automatic]
libqtcore4/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqtdbus4/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libqtgui4/disco,now 4:4.8.7+dfsg-7ubuntu1 amd64 [installed,automatic]
libquadmath0/disco-updates,disco-security,now 9.1.0-2ubuntu2~19.04 amd64 [installed,automatic]
libquvi-0.9-0.9.3/disco,now 0.9.3-1.3 amd64 [installed,automatic]
libquvi-scripts-0.9/disco,disco,now 0.9.20131130-1.1 all [installed,automatic]
librados2/disco-updates,now 13.2.6-0ubuntu0.19.04.1 amd64 [installed,automatic]
libraptor2-0/disco,now 2.0.14-1build1 amd64 [installed,automatic]
librasqal3/disco,now 0.9.32-1build1 amd64 [installed,automatic]
libraw1394-11/disco,now 2.1.2-1 amd64 [installed,automatic]
libraw19/disco,now 0.19.2-2 amd64 [installed,automatic]
librdf0/disco,now 1.0.17-1.1 amd64 [installed,automatic]
libreadline-dev/disco,now 8.0-1 amd64 [installed,automatic]
libreadline5/disco,now 5.2+dfsg-3build2 amd64 [installed]
libreadline8/disco,now 8.0-1 amd64 [installed,automatic]
librecode0/disco,now 3.6-23 amd64 [installed,automatic]
libreoffice-avmedia-backend-gstreamer/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
libreoffice-base-core/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
libreoffice-calc/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
libreoffice-common/disco-updates,disco-updates,disco-security,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 all [installed,automatic]
libreoffice-core/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
libreoffice-draw/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
libreoffice-gnome/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
libreoffice-gtk3/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
libreoffice-help-en-us/disco-updates,disco-updates,disco-security,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 all [installed]
libreoffice-impress/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
libreoffice-math/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
libreoffice-ogltrans/disco-updates,disco-updates,disco-security,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 all [installed,automatic]
libreoffice-pdfimport/disco-updates,disco-updates,disco-security,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 all [installed,automatic]
libreoffice-style-breeze/disco-updates,disco-updates,disco-security,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 all [installed,automatic]
libreoffice-style-colibre/disco-updates,disco-updates,disco-security,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 all [installed,automatic]
libreoffice-style-elementary/disco-updates,disco-updates,disco-security,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 all [installed,automatic]
libreoffice-style-tango/disco-updates,disco-updates,disco-security,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 all [installed,automatic]
libreoffice-writer/disco-updates,disco-security,now 1:6.2.5-0ubuntu0.19.04.1 amd64 [installed,automatic]
librest-0.7-0/disco,now 0.8.1-1 amd64 [installed,automatic]
librevenge-0.0-0/disco,now 0.0.4-6ubuntu2 amd64 [installed,automatic]
librhash0/disco,now 1.3.8-1 amd64 [installed,automatic]
libroken18-heimdal/disco,now 7.5.0+dfsg-2.1 amd64 [installed,automatic]
librsvg2-2/disco,now 2.44.10-2 amd64 [installed,automatic]
librsvg2-common/disco,now 2.44.10-2 amd64 [installed,automatic]
librtaudio6/disco,now 5.0.0~ds-3 amd64 [installed,automatic]
librtlsdr0/disco,now 0.6-1 amd64 [installed,automatic]
librtmp1/disco,now 2.4+20151223.gitfa8646d.1-2 amd64 [installed,automatic]
librubberband2/disco,now 1.8.1-7ubuntu2 amd64 [installed,automatic]
libruby2.5/disco,now 2.5.5-1ubuntu1 amd64 [installed,automatic]
librust-aho-corasick-dev/disco,now 0.6.9-1 amd64 [installed,automatic]
librust-cfg-if-dev/disco,now 0.1.6-1 amd64 [installed,automatic]
librust-lazy-static-dev/disco,now 1.2.0-1 amd64 [installed,automatic]
librust-libc-dev/disco,now 0.2.48-1 amd64 [installed,automatic]
librust-memchr+default-dev/disco,now 2.1.3-1 amd64 [installed,automatic]
librust-memchr+use-std-dev/disco,now 2.1.3-1 amd64 [installed,automatic]
librust-memchr-dev/disco,now 2.1.3-1 amd64 [installed,automatic]
librust-python27-sys-dev/disco,now 0.2.1-1 amd64 [installed]
librust-regex-dev/disco,now 1.0.5-1 amd64 [installed,automatic]
librust-regex-syntax-dev/disco,now 0.6.5-1 amd64 [installed,automatic]
librust-thread-local-dev/disco,now 0.3.6-1 amd64 [installed,automatic]
librust-ucd-util-dev/disco,now 0.1.1-1 amd64 [installed,automatic]
librust-utf8-ranges-dev/disco,now 1.0.2-1 amd64 [installed,automatic]
libsamplerate0/disco,now 0.1.9-2 amd64 [installed,automatic]
libsane-common/disco,disco,now 1.0.27-3.2ubuntu1 all [installed,automatic]
libsane-hpaio/disco,now 3.19.1+dfsg0-1 amd64 [installed,automatic]
libsane/disco,now 1.0.27-3.2ubuntu1 amd64 [installed,automatic]
libsasl2-2/disco,now 2.1.27+dfsg-1 amd64 [installed,automatic]
libsasl2-modules-db/disco,now 2.1.27+dfsg-1 amd64 [installed,automatic]
libsasl2-modules/disco,now 2.1.27+dfsg-1 amd64 [installed,automatic]
libsbc1/disco,now 1.4-1 amd64 [installed,automatic]
libsdl-ttf2.0-0/disco,now 2.0.11-6 amd64 [installed,automatic]
libsdl1.2debian/disco,now 1.2.15+dfsg2-4 amd64 [installed,automatic]
libsdl2-2.0-0/disco,now 2.0.9+dfsg1-1ubuntu1 amd64 [installed,automatic]
libseccomp2/disco-updates,disco-security,now 2.4.1-0ubuntu0.19.04.3 amd64 [installed,automatic]
libsecret-1-0/disco,now 0.18.8-1 amd64 [installed,automatic]
libsecret-common/disco,disco,now 0.18.8-1 all [installed,automatic]
libselinux1-dev/disco,now 2.8-1build2 amd64 [installed,automatic]
libselinux1/disco,now 2.8-1build2 amd64 [installed,automatic]
libsemanage-common/disco,disco,now 2.8-2 all [installed,automatic]
libsemanage1/disco,now 2.8-2 amd64 [installed,automatic]
libsensors-config/disco,disco,now 1:3.5.0-3ubuntu1 all [installed,automatic]
libsensors5/disco,now 1:3.5.0-3ubuntu1 amd64 [installed,automatic]
libsepol1-dev/disco,now 2.8-1 amd64 [installed,automatic]
libsepol1/disco,now 2.8-1 amd64 [installed,automatic]
libserd-0-0/disco,now 0.28.0~dfsg0-1 amd64 [installed,automatic]
libsereal-decoder-perl/disco,now 4.005+ds-1build1 amd64 [installed,automatic]
libsereal-encoder-perl/disco,now 4.005+ds-1build1 amd64 [installed,automatic]
libsereal-perl/disco,disco,now 4.005-1 all [installed,automatic]
libserf-1-1/disco,now 1.3.9-7 amd64 [installed,automatic]
libshiboken1.2v5/disco,now 1.2.2-5.1build1 amd64 [installed,automatic]
libshine3/disco,now 3.1.1-2 amd64 [installed,automatic]
libshout3/disco,now 2.4.1-2build1 amd64 [installed,automatic]
libsidplay1v5/disco,now 1.36.59-11 amd64 [installed,automatic]
libsidplayfp4/disco,now 1.8.8-1 amd64 [installed,automatic]
libsigc++-2.0-0v5/disco,now 2.10.1-2 amd64 [installed,automatic]
libsigsegv2/disco,now 2.12-2 amd64 [installed,automatic]
libslang2/disco,now 2.3.2-1ubuntu1 amd64 [installed,automatic]
libsm-dev/disco,now 2:1.2.3-1 amd64 [installed,automatic]
libsm6/disco,now 2:1.2.3-1 amd64 [installed,automatic]
libsmartcols1/disco,now 2.33.1-0.1ubuntu2 amd64 [installed,automatic]
libsmbclient/disco-updates,disco-security,now 2:4.10.0+dfsg-0ubuntu2.2 amd64 [installed,automatic]
libsmbios-c2/disco,now 2.4.1-1 amd64 [installed,automatic]
libsnack-oss/disco,now 2.2.10.20090623-dfsg-8 amd64 [installed,automatic]
libsnapd-glib1/disco-updates,now 1.48-0ubuntu0.19.04.0 amd64 [installed,automatic]
libsnappy1v5/disco,now 1.1.7-1 amd64 [installed,automatic]
libsndfile1/disco,now 1.0.28-6 amd64 [installed,automatic]
libsndio7.0/disco,now 1.5.0-3 amd64 [installed,automatic]
libsnmp-base/disco,disco,now 5.7.3+dfsg-5ubuntu1 all [installed,automatic]
libsnmp30/disco,now 5.7.3+dfsg-5ubuntu1 amd64 [installed,automatic]
libsoapysdr0.6/disco,now 0.6.1-4 amd64 [installed,automatic]
libsocket++1/disco,now 1.12.13-10 amd64 [installed,automatic]
libsodium23/disco,now 1.0.17-1 amd64 [installed,automatic]
libsonic0/disco,now 0.2.0-7 amd64 [installed,automatic]
libsord-0-0/disco,now 0.16.0~dfsg0-1 amd64 [installed,automatic]
libsoundtouch1/disco,now 2.1.2+ds1-1 amd64 [installed,automatic]
libsoup-gnome2.4-1/disco,now 2.66.1-1 amd64 [installed,automatic]
libsoup2.4-1/disco,now 2.66.1-1 amd64 [installed,automatic]
libsoxr0/disco,now 0.1.2-3 amd64 [installed,automatic]
libspandsp2/disco,now 0.0.6+dfsg-2 amd64 [installed,automatic]
libspatialite7/disco,now 4.3.0a-5build2 amd64 [installed,automatic]
libspectre1/disco,now 0.2.8-1 amd64 [installed,automatic]
libspeechd2/disco,now 0.9.0-5 amd64 [installed,automatic]
libspeex1/disco,now 1.2~rc1.2-1ubuntu2 amd64 [installed,automatic]
libspeexdsp1/disco,now 1.2~rc1.2-1ubuntu2 amd64 [installed,automatic]
libspnav0/disco,now 0.2.3-1 amd64 [installed,automatic]
libspread-sheet-widget/disco,now 0.3-1 amd64 [installed,automatic]
libsqlite3-0/disco-updates,disco-security,now 3.27.2-2ubuntu0.1 amd64 [installed]
libsratom-0-0/disco,now 0.6.0~dfsg0-1 amd64 [installed,automatic]
libsrt1/disco,now 1.3.1-1 amd64 [installed,automatic]
libsrtp2-1/disco,now 2.2.0-1 amd64 [installed,automatic]
libss2/disco,now 1.44.6-1 amd64 [installed,automatic]
libssh-4/disco,now 0.8.6-3 amd64 [installed,automatic]
libssh-gcrypt-4/disco,now 0.8.6-3 amd64 [installed,automatic]
libssl-dev/disco-updates,now 1.1.1b-1ubuntu2.1 amd64 [installed,automatic]
libssl1.0.0/now 1.0.2n-1ubuntu6.2 amd64 [installed,local]
libssl1.1/disco-updates,now 1.1.1b-1ubuntu2.1 amd64 [installed,automatic]
libstartup-notification0-dev/disco,now 0.12-6 amd64 [installed]
libstartup-notification0/disco,now 0.12-6 amd64 [installed,automatic]
libstdc++-8-dev/disco,now 8.3.0-6ubuntu1 amd64 [installed,automatic]
libstdc++6/disco-updates,disco-security,now 9.1.0-2ubuntu2~19.04 amd64 [installed,automatic]
libstdc++6/disco-updates,disco-security,now 9.1.0-2ubuntu2~19.04 i386 [installed]
libstemmer0d/disco,now 0+svn585-1build1 amd64 [installed,automatic]
libstruct-dumb-perl/disco,disco,now 0.09-1 all [installed,automatic]
libsub-name-perl/disco,now 0.21-1build2 amd64 [installed,automatic]
libsuil-0-0/disco,now 0.10.0~dfsg0-1 amd64 [installed,automatic]
libsuitesparseconfig5/disco,now 1:5.4.0+dfsg-1 amd64 [installed,automatic]
libsuperlu5/disco,now 5.2.1+dfsg1-4 amd64 [installed,automatic]
libsvn1/disco,now 1.10.0-2ubuntu3 amd64 [installed,automatic]
libswresample3/disco-updates,disco-security,now 7:4.1.3-0ubuntu1 amd64 [installed,automatic]
libswscale5/disco-updates,disco-security,now 7:4.1.3-0ubuntu1 amd64 [installed,automatic]
libsymspg1/disco,now 1.12.2-1 amd64 [installed,automatic]
libsynctex2/disco,now 2018.20181218.49446-2 amd64 [installed,automatic]
libsys-hostname-long-perl/disco,disco,now 1.5-1 all [installed,automatic]
libsysmetrics1/disco-updates,now 1.4.2 amd64 [installed,automatic]
libsystemd0/now 240-6ubuntu5.1 amd64 [installed,upgradable to: 240-6ubuntu5.2]
libsz2/disco,now 1.0.2-1 amd64 [installed,automatic]
libtag1v5-vanilla/disco,now 1.11.1+dfsg.1-0.3 amd64 [installed,automatic]
libtag1v5/disco,now 1.11.1+dfsg.1-0.3 amd64 [installed,automatic]
libtagc0/disco,now 1.11.1+dfsg.1-0.3 amd64 [installed,automatic]
libtalloc2/disco,now 2.1.16-0ubuntu1 amd64 [installed,automatic]
libtasn1-6/disco,now 4.13-3 amd64 [installed,automatic]
libtbb2/disco,now 2018~U6-4 amd64 [installed,automatic]
libtcl8.6/disco,now 8.6.9+dfsg-2 amd64 [installed,automatic]
libtdb1/disco,now 1.3.18-0ubuntu1 amd64 [installed,automatic]
libteamdctl0/disco,now 1.28-1 amd64 [installed,automatic]
libtest-fatal-perl/disco,disco,now 0.014-1 all [installed,automatic]
libtest-refcount-perl/disco,disco,now 0.08-3 all [installed,automatic]
libtevent0/disco,now 0.9.39-0ubuntu1 amd64 [installed,automatic]
libtext-charwidth-perl/disco,now 0.04-7.1build1 amd64 [installed,automatic]
libtext-iconv-perl/disco,now 1.7-5build7 amd64 [installed,automatic]
libtext-levenshtein-perl/disco,disco,now 0.13-1 all [installed,automatic]
libtext-unidecode-perl/disco,disco,now 1.30-1 all [installed,automatic]
libtext-wrapi18n-perl/disco,disco,now 0.06-7.1 all [installed,automatic]
libthai-data/disco,disco,now 0.1.28-2 all [installed,automatic]
libthai0/disco,now 0.1.28-2 amd64 [installed,automatic]
libtheora0/disco,now 1.1.1+dfsg.1-15 amd64 [installed,automatic]
libtidy5/now 1:5.2.0-2 amd64 [installed,local]
libtie-ixhash-perl/disco,disco,now 1.23-2 all [installed,automatic]
libtiff5/disco,now 4.0.10-4 amd64 [installed,automatic]
libtimedate-perl/disco,disco,now 2.3000-2 all [installed,automatic]
libtinfo5/disco,now 6.1+20181013-2ubuntu2 i386 [installed,automatic]
libtinfo6/disco,now 6.1+20181013-2ubuntu2 amd64 [installed,automatic]
libtinyxml2.6.2v5/disco,now 2.6.2-4 amd64 [installed,automatic]
libtk8.6/disco,now 8.6.9-2 amd64 [installed,automatic]
libtool/disco,disco,now 2.4.6-10 all [installed]
libtotem-plparser-common/disco,disco,now 3.26.3-1ubuntu1 all [installed,automatic]
libtotem-plparser-videosite/disco,now 3.26.3-1ubuntu1 amd64 [installed,automatic]
libtotem-plparser18/disco,now 3.26.3-1ubuntu1 amd64 [installed,automatic]
libtotem0/disco,now 3.32.0-1ubuntu1 amd64 [installed,automatic]
libtracker-control-2.0-0/disco,now 2.1.8-2 amd64 [installed,automatic]
libtracker-miner-2.0-0/disco,now 2.1.8-2 amd64 [installed,automatic]
libtracker-sparql-2.0-0/disco,now 2.1.8-2 amd64 [installed,automatic]
libtry-tiny-perl/disco,disco,now 0.30-1 all [installed,automatic]
libtsan0/disco-updates,disco-security,now 9.1.0-2ubuntu2~19.04 amd64 [installed,automatic]
libtwolame0/disco,now 0.3.13-4 amd64 [installed,automatic]
libtypes-serialiser-perl/disco,disco,now 1.0-1 all [installed,automatic]
libu2f-udev/disco,disco,now 1.1.9-1 all [installed,automatic]
libubsan1/disco-updates,disco-security,now 9.1.0-2ubuntu2~19.04 amd64 [installed,automatic]
libuchardet0/disco,now 0.0.6-3 amd64 [installed,automatic]
libudev1/now 240-6ubuntu5.1 amd64 [installed,upgradable to: 240-6ubuntu5.2]
libudisks2-0/disco,now 2.8.2-1 amd64 [installed,automatic]
libuhd3.13.1/disco,now 3.13.1.0-3 amd64 [installed,automatic]
libumfpack5/disco,now 1:5.4.0+dfsg-1 amd64 [installed,automatic]
libunicode-utf8-perl/disco,now 0.62-1 amd64 [installed,automatic]
libunistring2/disco,now 0.9.10-1ubuntu2 amd64 [installed,automatic]
libunistring2/disco,now 0.9.10-1ubuntu2 i386 [installed,automatic]
libunity-protocol-private0/disco,now 7.1.4+19.04.20190319-0ubuntu1 amd64 [installed,automatic]
libunity-scopes-json-def-desktop/disco,disco,now 7.1.4+19.04.20190319-0ubuntu1 all [installed,automatic]
libunity9/disco,now 7.1.4+19.04.20190319-0ubuntu1 amd64 [installed,automatic]
libunwind8/disco,now 1.2.1-9 amd64 [installed,automatic]
libupnp13/disco,now 1:1.8.4-2ubuntu2 amd64 [installed,automatic]
libupower-glib3/disco,now 0.99.10-1 amd64 [installed,automatic]
liburi-perl/disco,disco,now 1.76-1 all [installed,automatic]
liburiparser1/disco,now 0.9.1-1 amd64 [installed,automatic]
libusb-1.0-0/disco,now 2:1.0.22-2 amd64 [installed,automatic]
libusbmuxd4/disco,now 1.1.0~git20181007.07a493a-1 amd64 [installed,automatic]
libusrsctp1/disco,now 0.9.3.0+20190127-2 amd64 [installed,automatic]
libutempter0/disco,now 1.1.6-3 amd64 [installed,automatic]
libutf8proc2/disco,now 2.2.0-1 amd64 [installed,automatic]
libuuid1/disco,now 2.33.1-0.1ubuntu2 amd64 [installed,automatic]
libuv1-dev/disco,now 1.24.1-1 amd64 [installed,automatic]
libuv1/disco,now 1.24.1-1 amd64 [installed,automatic]
libv4l-0/disco,now 1.16.3-1 amd64 [installed,automatic]
libv4lconvert0/disco,now 1.16.3-1 amd64 [installed,automatic]
libva-drm2/disco,now 2.4.0-1 amd64 [installed,automatic]
libva-wayland2/disco,now 2.4.0-1 amd64 [installed,automatic]
libva-x11-2/disco,now 2.4.0-1 amd64 [installed,automatic]
libva2/disco,now 2.4.0-1 amd64 [installed,automatic]
libvamp-hostsdk3v5/disco,now 2.7.1~repack0-1 amd64 [installed,automatic]
